dnarun_name	germplasm_name	germplasm_pedigree	germplasm_type	germplasm_par1	germplasm_par1_type	germplasm_par2	germplasm_par2_type	dnasample_sample_group	dnasample_sample_group_cycle
L2018DSC200-4			F1	IR64		3848HPR-11		L2018DSC200	
L2018DSC200-5			F1	IR64		3848HPR-11		L2018DSC200	
L2018DSC200-6			F1	IR64		3848HPR-11		L2018DSC200	
L2018DSC200-7			F1	IR64		3848HPR-11		L2018DSC200	
L2018DSC200-8			F1	IR64		3848HPR-11		L2018DSC200	
L2018DSC201-1			F1	IR64		3848HPR-15		L2018DSC201	
L2018DSC201-2			F1	IR64		3848HPR-15		L2018DSC201	
L2018DSC201-3			F1	IR64		3848HPR-15		L2018DSC201	
L2018DSC201-4			F1	IR64		3848HPR-15		L2018DSC201	
L2018DSC201-5			F1	IR64		3848HPR-15		L2018DSC201	
L2018DSC201-6			F1	IR64		3848HPR-15		L2018DSC201	
L2018DSC201-7			F1	IR64		3848HPR-15		L2018DSC201	
L2018DSC201-8			F1	IR64		3848HPR-15		L2018DSC201	
L2018DSC202-1			F1	IR64		3848HPR-16		L2018DSC202	
L2018DSC202-2			F1	IR64		3848HPR-16		L2018DSC202	
L2018DSC202-3			F1	IR64		3848HPR-16		L2018DSC202	
L2018DSC202-4			F1	IR64		3848HPR-16		L2018DSC202	
L2018DSC202-5			F1	IR64		3848HPR-16		L2018DSC202	
L2018DSC202-6			F1	IR64		3848HPR-16		L2018DSC202	
L2018DSC202-7			F1	IR64		3848HPR-16		L2018DSC202	
L2018DSC202-8			F1	IR64		3848HPR-16		L2018DSC202	
L2018DSC203-1			F1	IR64		3848HPR-17		L2018DSC203	
L2018DSC203-2			F1	IR64		3848HPR-17		L2018DSC203	
L2018DSC203-3			F1	IR64		3848HPR-17		L2018DSC203	
L2018DSC203-4			F1	IR64		3848HPR-17		L2018DSC203	
L2018DSC203-5			F1	IR64		3848HPR-17		L2018DSC203	
L2018DSC203-6			F1	IR64		3848HPR-17		L2018DSC203	
L2018DSC203-7			F1	IR64		3848HPR-17		L2018DSC203	
L2018DSC203-8			F1	IR64		3848HPR-17		L2018DSC203	
L2018DSC204-1			F1	IR64		3848HPR-18		L2018DSC204	
L2018DSC204-2			F1	IR64		3848HPR-18		L2018DSC204	
L2018DSC204-3			F1	IR64		3848HPR-18		L2018DSC204	
L2018DSC204-4			F1	IR64		3848HPR-18		L2018DSC204	
L2018DSC204-5			F1	IR64		3848HPR-18		L2018DSC204	
L2018DSC204-6			F1	IR64		3848HPR-18		L2018DSC204	
L2018DSC204-7			F1	IR64		3848HPR-18		L2018DSC204	
L2018DSC204-8			F1	IR64		3848HPR-18		L2018DSC204	
L2018DSC205-1			F1	IR64		3848HPR-19		L2018DSC205	
L2018DSC205-2			F1	IR64		3848HPR-19		L2018DSC205	
L2018DSC205-3			F1	IR64		3848HPR-19		L2018DSC205	
L2018DSC205-4			F1	IR64		3848HPR-19		L2018DSC205	
L2018DSC205-5			F1	IR64		3848HPR-19		L2018DSC205	
L2018DSC205-6			F1	IR64		3848HPR-19		L2018DSC205	
L2018DSC205-7			F1	IR64		3848HPR-19		L2018DSC205	
L2018DSC205-8			F1	IR64		3848HPR-19		L2018DSC205	
L2018DSC206-1			F1	IR64		10291HPR-11		L2018DSC206	
L2018DSC206-2			F1	IR64		10291HPR-11		L2018DSC206	
L2018DSC206-3			F1	IR64		10291HPR-11		L2018DSC206	
L2018DSC206-4			F1	IR64		10291HPR-11		L2018DSC206	
L2018DSC206-5			F1	IR64		10291HPR-11		L2018DSC206	
L2018DSC206-6			F1	IR64		10291HPR-11		L2018DSC206	
L2018DSC206-7			F1	IR64		10291HPR-11		L2018DSC206	
L2018DSC206-8			F1	IR64		10291HPR-11		L2018DSC206	
L2018DSC207-1			F1	IR64		452HPR-11		L2018DSC207	
L2018DSC207-2			F1	IR64		452HPR-11		L2018DSC207	
L2018DSC207-3			F1	IR64		452HPR-11		L2018DSC207	
L2018DSC207-4			F1	IR64		452HPR-11		L2018DSC207	
L2018DSC207-5			F1	IR64		452HPR-11		L2018DSC207	
L2018DSC207-6			F1	IR64		452HPR-11		L2018DSC207	
L2018DSC207-7			F1	IR64		452HPR-11		L2018DSC207	
L2018DSC207-8			F1	IR64		452HPR-11		L2018DSC207	
L2018DSC208-1			F1	IR64		1747HPR-14		L2018DSC208	
L2018DSC208-2			F1	IR64		1747HPR-14		L2018DSC208	
L2018DSC208-3			F1	IR64		1747HPR-14		L2018DSC208	
L2018DSC208-4			F1	IR64		1747HPR-14		L2018DSC208	
L2018DSC208-5			F1	IR64		1747HPR-14		L2018DSC208	
L2018DSC208-6			F1	IR64		1747HPR-14		L2018DSC208	
L2018DSC208-7			F1	IR64		1747HPR-14		L2018DSC208	
L2018DSC208-8			F1	IR64		1747HPR-14		L2018DSC208	
L2018DSC209-1			F1	IR64		1240HPR-3		L2018DSC209	
L2018DSC209-2			F1	IR64		1240HPR-3		L2018DSC209	
L2018DSC209-3			F1	IR64		1240HPR-3		L2018DSC209	
L2018DSC209-4			F1	IR64		1240HPR-3		L2018DSC209	
L2018DSC209-5			F1	IR64		1240HPR-3		L2018DSC209	
L2018DSC209-6			F1	IR64		1240HPR-3		L2018DSC209	
L2018DSC209-7			F1	IR64		1240HPR-3		L2018DSC209	
L2018DSC209-8			F1	IR64		1240HPR-3		L2018DSC209	
F2018DMC97-1				IR132069		IR132071		F2018DMC97	
F2018DMC97-2				IR132069		IR132071		F2018DMC97	
F2018DMC97-3				IR132069		IR132071		F2018DMC97	
F2018DMC97-4				IR132069		IR132071		F2018DMC97	
F2018DMC97-5				IR132069		IR132071		F2018DMC97	
F2018DMC97-6				IR132069		IR132071		F2018DMC97	
F2018DMC97-7				IR132069		IR132071		F2018DMC97	
F2018DMC97-8				IR132069		IR132071		F2018DMC97	
F2018DMC98-1				IR132061		IR132068		F2018DMC98	
F2018DMC98-2				IR132061		IR132068		F2018DMC98	
F2018DMC98-3				IR132061		IR132068		F2018DMC98	
F2018DMC98-4				IR132061		IR132068		F2018DMC98	
F2018DMC98-5				IR132061		IR132068		F2018DMC98	
F2018DMC98-6				IR132061		IR132068		F2018DMC98	
F2018DMC98-7				IR132061		IR132068		F2018DMC98	
F2018DMC98-8				IR132061		IR132068		F2018DMC98	
F2018DMC99-1				IR132062		IR132050		F2018DMC99	
F2018DMC99-2				IR132062		IR132050		F2018DMC99	
F2018DMC99-3				IR132062		IR132050		F2018DMC99	
F2018DMC99-4				IR132062		IR132050		F2018DMC99	
F2018DMC99-5				IR132062		IR132050		F2018DMC99	
F2018DMC99-6				IR132062		IR132050		F2018DMC99	
F2018DMC99-7				IR132062		IR132050		F2018DMC99	
F2018DMC99-8				IR132062		IR132050		F2018DMC99	
F2018DMC100-1				IR132049		IR132052		F2018DMC100	
F2018DMC100-2				IR132049		IR132052		F2018DMC100	
F2018DMC100-3				IR132049		IR132052		F2018DMC100	
F2018DMC100-4				IR132049		IR132052		F2018DMC100	
F2018DMC100-5				IR132049		IR132052		F2018DMC100	
F2018DMC100-6				IR132049		IR132052		F2018DMC100	
F2018DMC100-7				IR132049		IR132052		F2018DMC100	
F2018DMC100-8				IR132049		IR132052		F2018DMC100	
F2018DMC101-1				IR132070		IR132051		F2018DMC101	
F2018DMC101-2				IR132070		IR132051		F2018DMC101	
F2018DMC101-3				IR132070		IR132051		F2018DMC101	
F2018DMC101-4				IR132070		IR132051		F2018DMC101	
F2018DMC101-5				IR132070		IR132051		F2018DMC101	
F2018DMC101-6				IR132070		IR132051		F2018DMC101	
F2018DMC101-7				IR132070		IR132051		F2018DMC101	
F2018DMC101-8				IR132070		IR132051		F2018DMC101	
F2018DMC102-1				IR132076		IR132065		F2018DMC102	
F2018DMC102-2				IR132076		IR132065		F2018DMC102	
F2018DMC102-3				IR132076		IR132065		F2018DMC102	
F2018DMC102-4				IR132076		IR132065		F2018DMC102	
F2018DMC102-5				IR132076		IR132065		F2018DMC102	
F2018DMC102-6				IR132076		IR132065		F2018DMC102	
F2018DMC102-7				IR132076		IR132065		F2018DMC102	
F2018DMC102-8				IR132076		IR132065		F2018DMC102	
F2018DMC103-1				IR132058		IR132081		F2018DMC103	
F2018DMC103-2				IR132058		IR132081		F2018DMC103	
F2018DMC103-3				IR132058		IR132081		F2018DMC103	
F2018DMC103-4				IR132058		IR132081		F2018DMC103	
F2018DMC103-5				IR132058		IR132081		F2018DMC103	
F2018DMC103-6				IR132058		IR132081		F2018DMC103	
F2018DMC103-7				IR132058		IR132081		F2018DMC103	
F2018DMC103-8				IR132058		IR132081		F2018DMC103	
F2018DMC104-1				IR132083		IR132078		F2018DMC104	
F2018DMC104-2				IR132083		IR132078		F2018DMC104	
F2018DMC104-3				IR132083		IR132078		F2018DMC104	
F2018DMC104-4				IR132083		IR132078		F2018DMC104	
F2018DMC104-5				IR132083		IR132078		F2018DMC104	
F2018DMC104-6				IR132083		IR132078		F2018DMC104	
F2018DMC104-7				IR132083		IR132078		F2018DMC104	
F2018DMC104-8				IR132083		IR132078		F2018DMC104	
F2018DMC105-1				IR132064		IR132073		F2018DMC105	
F2018DMC105-2				IR132064		IR132073		F2018DMC105	
F2018DMC105-3				IR132064		IR132073		F2018DMC105	
F2018DMC105-4				IR132064		IR132073		F2018DMC105	
F2018DMC105-5				IR132064		IR132073		F2018DMC105	
F2018DMC105-6				IR132064		IR132073		F2018DMC105	
F2018DMC105-7				IR132064		IR132073		F2018DMC105	
F2018DMC105-8				IR132064		IR132073		F2018DMC105	
F2018DMC106-1				IR132057		IR132054		F2018DMC106	
F2018DMC106-2				IR132057		IR132054		F2018DMC106	
F2018DMC106-3				IR132057		IR132054		F2018DMC106	
F2018DMC106-4				IR132057		IR132054		F2018DMC106	
F2018DMC106-5				IR132057		IR132054		F2018DMC106	
F2018DMC106-6				IR132057		IR132054		F2018DMC106	
F2018DMC106-7				IR132057		IR132054		F2018DMC106	
F2018DMC106-8				IR132057		IR132054		F2018DMC106	
F2018DMC107-1				IR132080		IR132077		F2018DMC107	
F2018DMC107-2				IR132080		IR132077		F2018DMC107	
F2018DMC107-3				IR132080		IR132077		F2018DMC107	
F2018DMC107-4				IR132080		IR132077		F2018DMC107	
F2018DMC107-5				IR132080		IR132077		F2018DMC107	
F2018DMC107-6				IR132080		IR132077		F2018DMC107	
F2018DMC107-7				IR132080		IR132077		F2018DMC107	
F2018DMC107-8				IR132080		IR132077		F2018DMC107	
F2018DMC108-1				IR132056		IR132067		F2018DMC108	
F2018DMC108-2				IR132056		IR132067		F2018DMC108	
F2018DMC108-3				IR132056		IR132067		F2018DMC108	
F2018DMC108-4				IR132056		IR132067		F2018DMC108	
F2018DMC108-5				IR132056		IR132067		F2018DMC108	
F2018DMC108-6				IR132056		IR132067		F2018DMC108	
F2018DMC108-7				IR132056		IR132067		F2018DMC108	
F2018DMC108-8				IR132056		IR132067		F2018DMC108	
F2018DMC109-1				IR132055		IR132066		F2018DMC109	
F2018DMC109-2				IR132055		IR132066		F2018DMC109	
F2018DMC109-3				IR132055		IR132066		F2018DMC109	
F2018DMC109-4				IR132055		IR132066		F2018DMC109	
F2018DMC109-5				IR132055		IR132066		F2018DMC109	
F2018DMC109-6				IR132055		IR132066		F2018DMC109	
F2018DMC109-7				IR132055		IR132066		F2018DMC109	
F2018DMC109-8				IR132055		IR132066		F2018DMC109	
F2018DMC110-1				IR132075		IR132053		F2018DMC110	
F2018DMC110-2				IR132075		IR132053		F2018DMC110	
F2018DMC110-3				IR132075		IR132053		F2018DMC110	
F2018DMC110-4				IR132075		IR132053		F2018DMC110	
F2018DMC110-5				IR132075		IR132053		F2018DMC110	
F2018DMC110-6				IR132075		IR132053		F2018DMC110	
F2018DMC110-7				IR132075		IR132053		F2018DMC110	
F2018DMC110-8				IR132075		IR132053		F2018DMC110	
F2018DMC111-1				IR132072		IR132082		F2018DMC111	
F2018DMC111-2				IR132072		IR132082		F2018DMC111	
F2018DMC111-3				IR132072		IR132082		F2018DMC111	
F2018DMC111-4				IR132072		IR132082		F2018DMC111	
F2018DMC111-5				IR132072		IR132082		F2018DMC111	
F2018DMC111-6				IR132072		IR132082		F2018DMC111	
F2018DMC111-7				IR132072		IR132082		F2018DMC111	
F2018DMC111-8				IR132072		IR132082		F2018DMC111	
A2018DMC112-1				IR131980		IR04A115		A2018DMC112	
A2018DMC112-2				IR131980		IR04A115		A2018DMC112	
A2018DMC112-3				IR131980		IR04A115		A2018DMC112	
A2018DMC112-4				IR131980		IR04A115		A2018DMC112	
A2018DMC112-5				IR131980		IR04A115		A2018DMC112	
A2018DMC112-6				IR131980		IR04A115		A2018DMC112	
A2018DMC112-7				IR131980		IR04A115		A2018DMC112	
A2018DMC112-8				IR131980		IR04A115		A2018DMC112	
A2018DMC113-1				IR131982		IR16A1957		A2018DMC113	
A2018DMC113-2				IR131982		IR16A1957		A2018DMC113	
A2018DMC113-3				IR131982		IR16A1957		A2018DMC113	
A2018DMC113-4				IR131982		IR16A1957		A2018DMC113	
A2018DMC113-5				IR131982		IR16A1957		A2018DMC113	
A2018DMC113-6				IR131982		IR16A1957		A2018DMC113	
A2018DMC113-7				IR131982		IR16A1957		A2018DMC113	
A2018DMC113-8				IR131982		IR16A1957		A2018DMC113	
A2018DMC114-1				A2017WSC10		IR04A428		A2018DMC114	
A2018DMC114-2				A2017WSC10		IR04A428		A2018DMC114	
A2018DMC114-3				A2017WSC10		IR04A428		A2018DMC114	
A2018DMC114-4				A2017WSC10		IR04A428		A2018DMC114	
A2018DMC114-5				A2017WSC10		IR04A428		A2018DMC114	
A2018DMC114-6				A2017WSC10		IR04A428		A2018DMC114	
A2018DMC114-7				A2017WSC10		IR04A428		A2018DMC114	
A2018DMC114-8				A2017WSC10		IR04A428		A2018DMC114	
A2018DMC115-1				A2017WSC10		IR04A115		A2018DMC115	
A2018DMC115-2				A2017WSC10		IR04A115		A2018DMC115	
A2018DMC115-3				A2017WSC10		IR04A115		A2018DMC115	
A2018DMC115-4				A2017WSC10		IR04A115		A2018DMC115	
A2018DMC115-5				A2017WSC10		IR04A115		A2018DMC115	
A2018DMC115-6				A2017WSC10		IR04A115		A2018DMC115	
A2018DMC115-7				A2017WSC10		IR04A115		A2018DMC115	
A2018DMC115-8				A2017WSC10		IR04A115		A2018DMC115	
A2018DMC116-1				A2017WSC13		IR04A428		A2018DMC116	
A2018DMC116-2				A2017WSC13		IR04A428		A2018DMC116	
A2018DMC116-3				A2017WSC13		IR04A428		A2018DMC116	
A2018DMC116-4				A2017WSC13		IR04A428		A2018DMC116	
A2018DMC116-5				A2017WSC13		IR04A428		A2018DMC116	
A2018DMC116-6				A2017WSC13		IR04A428		A2018DMC116	
A2018DMC116-7				A2017WSC13		IR04A428		A2018DMC116	
A2018DMC116-8				A2017WSC13		IR04A428		A2018DMC116	
A2018DMC117-1				A2017WSC13		IR04A115		A2018DMC117	
A2018DMC117-2				A2017WSC13		IR04A115		A2018DMC117	
A2018DMC117-3				A2017WSC13		IR04A115		A2018DMC117	
A2018DMC117-4				A2017WSC13		IR04A115		A2018DMC117	
A2018DMC117-5				A2017WSC13		IR04A115		A2018DMC117	
A2018DMC117-6				A2017WSC13		IR04A115		A2018DMC117	
A2018DMC117-7				A2017WSC13		IR04A115		A2018DMC117	
A2018DMC117-8				A2017WSC13		IR04A115		A2018DMC117	
A2018DMC118-1				A2017WSC14		IR16A1957		A2018DMC118	
A2018DMC118-2				A2017WSC14		IR16A1957		A2018DMC118	
A2018DMC118-3				A2017WSC14		IR16A1957		A2018DMC118	
A2018DMC118-4				A2017WSC14		IR16A1957		A2018DMC118	
A2018DMC118-5				A2017WSC14		IR16A1957		A2018DMC118	
A2018DMC118-6				A2017WSC14		IR16A1957		A2018DMC118	
A2018DMC118-7				A2017WSC14		IR16A1957		A2018DMC118	
A2018DMC118-8				A2017WSC14		IR16A1957		A2018DMC118	
T2018DMC119-1				IR132127		IRRI154		T2018DMC119	
T2018DMC119-2				IR132127		IRRI154		T2018DMC119	
T2018DMC119-3				IR132127		IRRI154		T2018DMC119	
T2018DMC119-4				IR132127		IRRI154		T2018DMC119	
T2018DMC119-5				IR132127		IRRI154		T2018DMC119	
T2018DMC119-6				IR132127		IRRI154		T2018DMC119	
T2018DMC119-7				IR132127		IRRI154		T2018DMC119	
T2018DMC119-8				IR132127		IRRI154		T2018DMC119	
T2018DMC120-1				IR132128		IRRI154		T2018DMC120	
T2018DMC120-2				IR132128		IRRI154		T2018DMC120	
T2018DMC120-3				IR132128		IRRI154		T2018DMC120	
T2018DMC120-4				IR132128		IRRI154		T2018DMC120	
T2018DMC120-5				IR132128		IRRI154		T2018DMC120	
T2018DMC120-6				IR132128		IRRI154		T2018DMC120	
T2018DMC120-7				IR132128		IRRI154		T2018DMC120	
T2018DMC120-8				IR132128		IRRI154		T2018DMC120	
T2018DMC121-1				IR132129		IRRI154		T2018DMC121	
T2018DMC121-2				IR132129		IRRI154		T2018DMC121	
T2018DMC121-3				IR132129		IRRI154		T2018DMC121	
T2018DMC121-4				IR132129		IRRI154		T2018DMC121	
T2018DMC121-5				IR132129		IRRI154		T2018DMC121	
T2018DMC121-6				IR132129		IRRI154		T2018DMC121	
T2018DMC121-7				IR132129		IRRI154		T2018DMC121	
T2018DMC121-8				IR132129		IRRI154		T2018DMC121	
T2018DMC122-1				IR132130		IRRI154		T2018DMC122	
T2018DMC122-2				IR132130		IRRI154		T2018DMC122	
T2018DMC122-3				IR132130		IRRI154		T2018DMC122	
T2018DMC122-4				IR132130		IRRI154		T2018DMC122	
T2018DMC122-5				IR132130		IRRI154		T2018DMC122	
T2018DMC122-6				IR132130		IRRI154		T2018DMC122	
T2018DMC122-7				IR132130		IRRI154		T2018DMC122	
T2018DMC122-8				IR132130		IRRI154		T2018DMC122	
T2018DMC123-1				IR132131		IRRI154		T2018DMC123	
T2018DMC123-2				IR132131		IRRI154		T2018DMC123	
T2018DMC123-3				IR132131		IRRI154		T2018DMC123	
T2018DMC123-4				IR132131		IRRI154		T2018DMC123	
T2018DMC123-5				IR132131		IRRI154		T2018DMC123	
T2018DMC123-6				IR132131		IRRI154		T2018DMC123	
T2018DMC123-7				IR132131		IRRI154		T2018DMC123	
T2018DMC123-8				IR132131		IRRI154		T2018DMC123	
T2018DMC124-1				IR132132		IRRI154		T2018DMC124	
T2018DMC124-2				IR132132		IRRI154		T2018DMC124	
T2018DMC124-3				IR132132		IRRI154		T2018DMC124	
T2018DMC124-4				IR132132		IRRI154		T2018DMC124	
T2018DMC124-5				IR132132		IRRI154		T2018DMC124	
T2018DMC124-6				IR132132		IRRI154		T2018DMC124	
T2018DMC124-7				IR132132		IRRI154		T2018DMC124	
T2018DMC124-8				IR132132		IRRI154		T2018DMC124	
T2018DMC125-1				IR132133		IRRI154		T2018DMC125	
T2018DMC125-2				IR132133		IRRI154		T2018DMC125	
T2018DMC125-3				IR132133		IRRI154		T2018DMC125	
T2018DMC125-4				IR132133		IRRI154		T2018DMC125	
T2018DMC125-5				IR132133		IRRI154		T2018DMC125	
T2018DMC125-6				IR132133		IRRI154		T2018DMC125	
T2018DMC125-7				IR132133		IRRI154		T2018DMC125	
T2018DMC125-8				IR132133		IRRI154		T2018DMC125	
T2018DMC126-1				IR132134		IRRI154		T2018DMC126	
T2018DMC126-2				IR132134		IRRI154		T2018DMC126	
T2018DMC126-3				IR132134		IRRI154		T2018DMC126	
T2018DMC126-4				IR132134		IRRI154		T2018DMC126	
T2018DMC126-5				IR132134		IRRI154		T2018DMC126	
T2018DMC126-6				IR132134		IRRI154		T2018DMC126	
T2018DMC126-7				IR132134		IRRI154		T2018DMC126	
T2018DMC126-8				IR132134		IRRI154		T2018DMC126	
T2018DMC127-1				IR132135		IRRI154		T2018DMC127	
T2018DMC127-2				IR132135		IRRI154		T2018DMC127	
T2018DMC127-3				IR132135		IRRI154		T2018DMC127	
T2018DMC127-4				IR132135		IRRI154		T2018DMC127	
T2018DMC127-5				IR132135		IRRI154		T2018DMC127	
T2018DMC127-6				IR132135		IRRI154		T2018DMC127	
T2018DMC127-7				IR132135		IRRI154		T2018DMC127	
T2018DMC127-8				IR132135		IRRI154		T2018DMC127	
T2018DMC128-1				IR132136		IRRI154		T2018DMC128	
T2018DMC128-2				IR132136		IRRI154		T2018DMC128	
T2018DMC128-3				IR132136		IRRI154		T2018DMC128	
T2018DMC128-4				IR132136		IRRI154		T2018DMC128	
T2018DMC128-5				IR132136		IRRI154		T2018DMC128	
T2018DMC128-6				IR132136		IRRI154		T2018DMC128	
T2018DMC128-7				IR132136		IRRI154		T2018DMC128	
T2018DMC128-8				IR132136		IRRI154		T2018DMC128	
T2018DMC129-1				IR132137		IRRI154		T2018DMC129	
T2018DMC129-2				IR132137		IRRI154		T2018DMC129	
T2018DMC129-3				IR132137		IRRI154		T2018DMC129	
T2018DMC129-4				IR132137		IRRI154		T2018DMC129	
T2018DMC129-5				IR132137		IRRI154		T2018DMC129	
T2018DMC129-6				IR132137		IRRI154		T2018DMC129	
T2018DMC129-7				IR132137		IRRI154		T2018DMC129	
T2018DMC129-8				IR132137		IRRI154		T2018DMC129	
T2018DMC130-1				IR132138		IRRI154		T2018DMC130	
T2018DMC130-2				IR132138		IRRI154		T2018DMC130	
T2018DMC130-3				IR132138		IRRI154		T2018DMC130	
T2018DMC130-4				IR132138		IRRI154		T2018DMC130	
T2018DMC130-5				IR132138		IRRI154		T2018DMC130	
T2018DMC130-6				IR132138		IRRI154		T2018DMC130	
T2018DMC130-7				IR132138		IRRI154		T2018DMC130	
T2018DMC130-8				IR132138		IRRI154		T2018DMC130	
T2018DMC131-1				IR132139		IRRI154		T2018DMC131	
T2018DMC131-2				IR132139		IRRI154		T2018DMC131	
T2018DMC131-3				IR132139		IRRI154		T2018DMC131	
T2018DMC131-4				IR132139		IRRI154		T2018DMC131	
T2018DMC131-5				IR132139		IRRI154		T2018DMC131	
T2018DMC131-6				IR132139		IRRI154		T2018DMC131	
T2018DMC131-7				IR132139		IRRI154		T2018DMC131	
T2018DMC131-8				IR132139		IRRI154		T2018DMC131	
T2018DMC132-1				IR132140		IRRI154		T2018DMC132	
T2018DMC132-2				IR132140		IRRI154		T2018DMC132	
T2018DMC132-3				IR132140		IRRI154		T2018DMC132	
T2018DMC132-4				IR132140		IRRI154		T2018DMC132	
T2018DMC132-5				IR132140		IRRI154		T2018DMC132	
T2018DMC132-6				IR132140		IRRI154		T2018DMC132	
T2018DMC132-7				IR132140		IRRI154		T2018DMC132	
T2018DMC132-8				IR132140		IRRI154		T2018DMC132	
T2018DMC133-1				IR132141		IRRI154		T2018DMC133	
T2018DMC133-2				IR132141		IRRI154		T2018DMC133	
T2018DMC133-3				IR132141		IRRI154		T2018DMC133	
T2018DMC133-4				IR132141		IRRI154		T2018DMC133	
T2018DMC133-5				IR132141		IRRI154		T2018DMC133	
T2018DMC133-6				IR132141		IRRI154		T2018DMC133	
T2018DMC133-7				IR132141		IRRI154		T2018DMC133	
T2018DMC133-8				IR132141		IRRI154		T2018DMC133	
T2018DMC134-1				IR132142		IRRI168		T2018DMC134	
T2018DMC134-2				IR132142		IRRI168		T2018DMC134	
T2018DMC134-3				IR132142		IRRI168		T2018DMC134	
T2018DMC134-4				IR132142		IRRI168		T2018DMC134	
T2018DMC134-5				IR132142		IRRI168		T2018DMC134	
T2018DMC134-6				IR132142		IRRI168		T2018DMC134	
T2018DMC134-7				IR132142		IRRI168		T2018DMC134	
T2018DMC134-8				IR132142		IRRI168		T2018DMC134	
T2018DMC135-1				IR132143		IRRI168		T2018DMC135	
T2018DMC135-2				IR132143		IRRI168		T2018DMC135	
T2018DMC135-3				IR132143		IRRI168		T2018DMC135	
T2018DMC135-4				IR132143		IRRI168		T2018DMC135	
T2018DMC135-5				IR132143		IRRI168		T2018DMC135	
T2018DMC135-6				IR132143		IRRI168		T2018DMC135	
T2018DMC135-7				IR132143		IRRI168		T2018DMC135	
T2018DMC135-8				IR132143		IRRI168		T2018DMC135	
T2018DMC136-1				IR132144		IRRI168		T2018DMC136	
T2018DMC136-2				IR132144		IRRI168		T2018DMC136	
T2018DMC136-3				IR132144		IRRI168		T2018DMC136	
T2018DMC136-4				IR132144		IRRI168		T2018DMC136	
T2018DMC136-5				IR132144		IRRI168		T2018DMC136	
T2018DMC136-6				IR132144		IRRI168		T2018DMC136	
T2018DMC136-7				IR132144		IRRI168		T2018DMC136	
T2018DMC136-8				IR132144		IRRI168		T2018DMC136	
T2018DMC137-1				IR132145		IRRI168		T2018DMC137	
T2018DMC137-2				IR132145		IRRI168		T2018DMC137	
T2018DMC137-3				IR132145		IRRI168		T2018DMC137	
T2018DMC137-4				IR132145		IRRI168		T2018DMC137	
T2018DMC137-5				IR132145		IRRI168		T2018DMC137	
T2018DMC137-6				IR132145		IRRI168		T2018DMC137	
T2018DMC137-7				IR132145		IRRI168		T2018DMC137	
T2018DMC137-8				IR132145		IRRI168		T2018DMC137	
T2018DMC138-1				IR132146		IRRI168		T2018DMC138	
T2018DMC138-2				IR132146		IRRI168		T2018DMC138	
T2018DMC138-3				IR132146		IRRI168		T2018DMC138	
T2018DMC138-4				IR132146		IRRI168		T2018DMC138	
T2018DMC138-5				IR132146		IRRI168		T2018DMC138	
T2018DMC138-6				IR132146		IRRI168		T2018DMC138	
T2018DMC138-7				IR132146		IRRI168		T2018DMC138	
T2018DMC138-8				IR132146		IRRI168		T2018DMC138	
T2018DMC139-1				IR132147		IRRI168		T2018DMC139	
T2018DMC139-2				IR132147		IRRI168		T2018DMC139	
T2018DMC139-3				IR132147		IRRI168		T2018DMC139	
T2018DMC139-4				IR132147		IRRI168		T2018DMC139	
T2018DMC139-5				IR132147		IRRI168		T2018DMC139	
T2018DMC139-6				IR132147		IRRI168		T2018DMC139	
T2018DMC139-7				IR132147		IRRI168		T2018DMC139	
T2018DMC139-8				IR132147		IRRI168		T2018DMC139	
T2018DMC140-1				IR132148		IRRI168		T2018DMC140	
T2018DMC140-2				IR132148		IRRI168		T2018DMC140	
T2018DMC140-3				IR132148		IRRI168		T2018DMC140	
T2018DMC140-4				IR132148		IRRI168		T2018DMC140	
T2018DMC140-5				IR132148		IRRI168		T2018DMC140	
T2018DMC140-6				IR132148		IRRI168		T2018DMC140	
T2018DMC140-7				IR132148		IRRI168		T2018DMC140	
T2018DMC140-8				IR132148		IRRI168		T2018DMC140	
T2018DMC141-1				IR132149		IRRI168		T2018DMC141	
T2018DMC141-2				IR132149		IRRI168		T2018DMC141	
T2018DMC141-3				IR132149		IRRI168		T2018DMC141	
T2018DMC141-4				IR132149		IRRI168		T2018DMC141	
T2018DMC141-5				IR132149		IRRI168		T2018DMC141	
T2018DMC141-6				IR132149		IRRI168		T2018DMC141	
T2018DMC141-7				IR132149		IRRI168		T2018DMC141	
T2018DMC141-8				IR132149		IRRI168		T2018DMC141	
T2018DMC142-1				IR132150		IRRI168		T2018DMC142	
T2018DMC142-2				IR132150		IRRI168		T2018DMC142	
T2018DMC142-3				IR132150		IRRI168		T2018DMC142	
T2018DMC142-4				IR132150		IRRI168		T2018DMC142	
T2018DMC142-5				IR132150		IRRI168		T2018DMC142	
T2018DMC142-6				IR132150		IRRI168		T2018DMC142	
T2018DMC142-7				IR132150		IRRI168		T2018DMC142	
T2018DMC142-8				IR132150		IRRI168		T2018DMC142	
T2018DMC143-1				IR132151		IRRI168		T2018DMC143	
T2018DMC143-2				IR132151		IRRI168		T2018DMC143	
T2018DMC143-3				IR132151		IRRI168		T2018DMC143	
T2018DMC143-4				IR132151		IRRI168		T2018DMC143	
T2018DMC143-5				IR132151		IRRI168		T2018DMC143	
T2018DMC143-6				IR132151		IRRI168		T2018DMC143	
T2018DMC143-7				IR132151		IRRI168		T2018DMC143	
T2018DMC143-8				IR132151		IRRI168		T2018DMC143	
